"","x","y","var","Species"
"97",8.91826474148294,0.284620875752487,"bio2","M.religiosa East"
"98",9.26380266313967,0.276087333145689,"bio2","M.religiosa East"
"99",9.60934058479641,0.267716844451708,"bio2","M.religiosa East"
"100",9.95487850645314,0.259510744743333,"bio2","M.religiosa East"
"101",10.3004164281099,0.251470137120301,"bio2","M.religiosa East"
"102",10.6459543497666,0.243595816953506,"bio2","M.religiosa East"
"103",10.9914922714233,0.235888414287531,"bio2","M.religiosa East"
"104",11.3370301930801,0.235888414287531,"bio2","M.religiosa East"
"105",-0.0345415654389755,0.292122354162842,"built","M.religiosa East"
"106",0,0.292122354162842,"built","M.religiosa East"
"107",0.0345415654389755,0.291464235841306,"built","M.religiosa East"
"108",0.0690831308779509,0.290807028922293,"built","M.religiosa East"
"109",0.103624696316926,0.290150734362661,"built","M.religiosa East"
"110",0.138166261755902,0.289495353079208,"built","M.religiosa East"
"111",0.172707827194877,0.288840885553195,"built","M.religiosa East"
"112",0.207249392633853,0.288187333068147,"built","M.religiosa East"
"113",0.241790958072828,0.287534695943615,"built","M.religiosa East"
"114",0.276332523511804,0.286882975850386,"built","M.religiosa East"
"115",0.310874088950779,0.286232173480986,"built","M.religiosa East"
"116",0.345415654389755,0.285582288573094,"built","M.religiosa East"
"117",0.37995721982873,0.284933323021478,"built","M.religiosa East"
"118",0.414498785267705,0.284285277900165,"built","M.religiosa East"
"119",0.449040350706681,0.283638152752222,"built","M.religiosa East"
"120",0.483581916145656,0.282991949401913,"built","M.religiosa East"
"121",0.518123481584632,0.282346668192636,"built","M.religiosa East"
"122",0.552665047023607,0.281702310319366,"built","M.religiosa East"
"123",0.587206612462583,0.281058876610108,"built","M.religiosa East"
"124",0.621748177901558,0.280416367010738,"built","M.religiosa East"
"125",0.656289743340534,0.279774781840302,"built","M.religiosa East"
"126",0.690831308779509,0.279134123732261,"built","M.religiosa East"
"127",0.725372874218485,0.278494392478932,"built","M.religiosa East"
"128",0.75991443965746,0.277855587343291,"built","M.religiosa East"
"129",0.794456005096435,0.277217711587481,"built","M.religiosa East"
"130",0.828997570535411,0.277217711587481,"built","M.religiosa East"
"131",-0.0428993054058241,0.286774226281892,"cropland","M.religiosa East"
"132",0,0.286774226281892,"cropland","M.religiosa East"
"133",0.0428993054058241,0.288411465117927,"cropland","M.religiosa East"
"134",0.0857986108116481,0.290054456695564,"cropland","M.religiosa East"
"135",0.128697916217472,0.291703186804629,"cropland","M.religiosa East"
"136",0.171597221623296,0.293357641584829,"cropland","M.religiosa East"
"137",0.21449652702912,0.29501780443667,"cropland","M.religiosa East"
"138",0.257395832434944,0.296683661106027,"cropland","M.religiosa East"
"139",0.300295137840769,0.298355195469088,"cropland","M.religiosa East"
"140",0.343194443246593,0.300032390657403,"cropland","M.religiosa East"
"141",0.386093748652417,0.301715228818917,"cropland","M.religiosa East"
"142",0.428993054058241,0.303403695116516,"cropland","M.religiosa East"
"143",0.471892359464065,0.305097770379633,"cropland","M.religiosa East"
"144",0.514791664869889,0.306797436550637,"cropland","M.religiosa East"
"145",0.557690970275713,0.308502674779987,"cropland","M.religiosa East"
"146",0.600590275681537,0.310213465896248,"cropland","M.religiosa East"
"147",0.643489581087361,0.311929790689256,"cropland","M.religiosa East"
"148",0.686388886493185,0.313651628809165,"cropland","M.religiosa East"
"149",0.729288191899009,0.315378959751808,"cropland","M.religiosa East"
"150",0.772187497304833,0.317111759985009,"cropland","M.religiosa East"
"151",0.815086802710658,0.318850012837167,"cropland","M.religiosa East"
"152",0.857986108116482,0.320593694258971,"cropland","M.religiosa East"
"153",0.900885413522306,0.322342781259146,"cropland","M.religiosa East"
"154",0.94378471892813,0.324097251151909,"cropland","M.religiosa East"
"155",0.986684024333954,0.325857080646603,"cropland","M.religiosa East"
"156",1.02958332973978,0.325857080646603,"cropland","M.religiosa East"
"157",-73,0.291708254626178,"elev","M.religiosa East"
"158",-1,0.291708254626178,"elev","M.religiosa East"
"159",71,0.291708254626178,"elev","M.religiosa East"
"160",143,0.291708254626178,"elev","M.religiosa East"
"161",215,0.291708254626178,"elev","M.religiosa East"
"162",287,0.291708254626178,"elev","M.religiosa East"
"163",359,0.291708254626178,"elev","M.religiosa East"
"164",431,0.291708254626178,"elev","M.religiosa East"
"165",503,0.291708254626178,"elev","M.religiosa East"
"166",575,0.291708254626178,"elev","M.religiosa East"
"167",647,0.291708254626178,"elev","M.religiosa East"
"168",719,0.291708254626178,"elev","M.religiosa East"
"169",791,0.291708254626178,"elev","M.religiosa East"
"170",863,0.291708254626178,"elev","M.religiosa East"
"171",935,0.291708254626178,"elev","M.religiosa East"
"172",1007,0.291708254626178,"elev","M.religiosa East"
"173",1079,0.291708254626178,"elev","M.religiosa East"
"174",1151,0.291708254626178,"elev","M.religiosa East"
"175",1223,0.291708254626178,"elev","M.religiosa East"
"176",1295,0.291708254626178,"elev","M.religiosa East"
"177",1367,0.291708254626178,"elev","M.religiosa East"
"178",1439,0.291708254626178,"elev","M.religiosa East"
"179",1511,0.291708254626178,"elev","M.religiosa East"
"180",1583,0.291708254626178,"elev","M.religiosa East"
"181",1655,0.291708254626178,"elev","M.religiosa East"
"182",1727,0.291708254626178,"elev","M.religiosa East"
"183",-0.0430161745651909,0.251188281354766,"grassland","M.religiosa East"
"184",0,0.251188281354766,"grassland","M.religiosa East"
"185",0.0430161745651909,0.264355704392547,"grassland","M.religiosa East"
"186",0.0860323491303817,0.277960645919442,"grassland","M.religiosa East"
"187",0.129048523695573,0.291995152391219,"grassland","M.religiosa East"
"188",0.172064698260763,0.306448684576405,"grassland","M.religiosa East"
"189",0.215080872825954,0.321307956779078,"grassland","M.religiosa East"
"190",0.258097047391145,0.336556728794223,"grassland","M.religiosa East"
"191",0.301113221956336,0.352175673989168,"grassland","M.religiosa East"
"192",0.344129396521527,0.368142271861697,"grassland","M.religiosa East"
"193",0.387145571086718,0.384430730920465,"grassland","M.religiosa East"
"194",0.430161745651909,0.401011925550856,"grassland","M.religiosa East"
"195",0.473177920217099,0.417853499282431,"grassland","M.religiosa East"
"196",0.51619409478229,0.434919936928209,"grassland","M.religiosa East"
"197",0.559210269347481,0.452172693188533,"grassland","M.religiosa East"
"198",0.602226443912672,0.469570580896748,"grassland","M.religiosa East"
"199",0.645242618477863,0.487069956386238,"grassland","M.religiosa East"
"200",0.688258793043054,0.504625213074808,"grassland","M.religiosa East"
"201",0.731274967608245,0.522189364103036,"grassland","M.religiosa East"
"202",0.774291142173435,0.539714478250709,"grassland","M.religiosa East"
"203",0.817307316738626,0.557152408011105,"grassland","M.religiosa East"
"204",0.860323491303817,0.574455572497344,"grassland","M.religiosa East"
"205",0.903339665869008,0.591577560617262,"grassland","M.religiosa East"
"206",0.946355840434199,0.608473969639659,"grassland","M.religiosa East"
"207",0.98937201499939,0.625103229379818,"grassland","M.religiosa East"
"208",1.03238818956458,0.625103229379818,"grassland","M.religiosa East"
"209",-1.94782605378524,0.160272920662504,"human_footprint","M.religiosa East"
"210",0,0.160272920662504,"human_footprint","M.religiosa East"
"211",1.94782605378524,0.178891011706079,"human_footprint","M.religiosa East"
"212",3.89565210757048,0.199213012597031,"human_footprint","M.religiosa East"
"213",5.84347816135572,0.221282076093671,"human_footprint","M.religiosa East"
"214",7.79130421514097,0.245113744512771,"human_footprint","M.religiosa East"
"215",9.73913026892621,0.270689760977332,"human_footprint","M.religiosa East"
"216",11.6869563227114,0.297952220635699,"human_footprint","M.religiosa East"
"217",13.6347823764967,0.326798671150591,"human_footprint","M.religiosa East"
"218",15.5826084302819,0.357078940177361,"human_footprint","M.religiosa East"
"219",17.5304344840672,0.38859450305199,"human_footprint","M.religiosa East"
"220",19.4782605378524,0.42110105595242,"human_footprint","M.religiosa East"
"221",21.4260865916377,0.454314928467784,"human_footprint","M.religiosa East"
"222",23.3739126454229,0.487923620721935,"human_footprint","M.religiosa East"
"223",25.3217386992081,0.521599980562264,"human_footprint","M.religiosa East"
"224",27.2695647529934,0.55501903867071,"human_footprint","M.religiosa East"
"225",29.2173908067786,0.587875714081422,"human_footprint","M.religiosa East"
"226",31.1652168605639,0.619901267261962,"human_footprint","M.religiosa East"
"227",33.1130429143491,0.650875580608728,"human_footprint","M.religiosa East"
"228",35.0608689681343,0.680633561858993,"human_footprint","M.religiosa East"
"229",37.0086950219196,0.709064882255607,"human_footprint","M.religiosa East"
"230",38.9565210757048,0.736106086729454,"human_footprint","M.religiosa East"
"231",40.9043471294901,0.761728538849123,"human_footprint","M.religiosa East"
"232",42.8521731832753,0.785924106166641,"human_footprint","M.religiosa East"
"233",44.7999992370605,0.808692230730506,"human_footprint","M.religiosa East"
"234",46.7478252908458,0.808692230730506,"human_footprint","M.religiosa East"
"235",-0.0173683477484662,0.291708254626178,"shrubs","M.religiosa East"
"236",0,0.291708254626178,"shrubs","M.religiosa East"
"237",0.0173683477484662,0.291708254626178,"shrubs","M.religiosa East"
"238",0.0347366954969323,0.291708254626178,"shrubs","M.religiosa East"
"239",0.0521050432453985,0.291708254626178,"shrubs","M.religiosa East"
"240",0.0694733909938646,0.291708254626178,"shrubs","M.religiosa East"
"241",0.0868417387423308,0.291708254626178,"shrubs","M.religiosa East"
"242",0.104210086490797,0.291708254626178,"shrubs","M.religiosa East"
"243",0.121578434239263,0.291708254626178,"shrubs","M.religiosa East"
"244",0.138946781987729,0.291708254626178,"shrubs","M.religiosa East"
"245",0.156315129736195,0.291708254626178,"shrubs","M.religiosa East"
"246",0.173683477484662,0.291708254626178,"shrubs","M.religiosa East"
"247",0.191051825233128,0.291708254626178,"shrubs","M.religiosa East"
"248",0.208420172981594,0.291708254626178,"shrubs","M.religiosa East"
"249",0.22578852073006,0.291708254626178,"shrubs","M.religiosa East"
"250",0.243156868478526,0.291708254626178,"shrubs","M.religiosa East"
"251",0.260525216226992,0.291708254626178,"shrubs","M.religiosa East"
"252",0.277893563975459,0.291708254626178,"shrubs","M.religiosa East"
"253",0.295261911723925,0.291708254626178,"shrubs","M.religiosa East"
"254",0.312630259472391,0.291708254626178,"shrubs","M.religiosa East"
"255",0.329998607220857,0.291708254626178,"shrubs","M.religiosa East"
"256",0.347366954969323,0.291708254626178,"shrubs","M.religiosa East"
"257",0.364735302717789,0.291708254626178,"shrubs","M.religiosa East"
"258",0.382103650466255,0.291708254626178,"shrubs","M.religiosa East"
"259",0.399471998214722,0.291708254626178,"shrubs","M.religiosa East"
"260",0.416840345963188,0.291708254626178,"shrubs","M.religiosa East"
"261",-0.0434782608695652,0.265468032757417,"trees","M.religiosa East"
"262",0,0.265468032757417,"trees","M.religiosa East"
"263",0.0434782608695652,0.267375758878597,"trees","M.religiosa East"
"264",0.0869565217391304,0.269292346471781,"trees","M.religiosa East"
"265",0.130434782608696,0.27121778013627,"trees","M.religiosa East"
"266",0.173913043478261,0.273152043731501,"trees","M.religiosa East"
"267",0.217391304347826,0.275095119507813,"trees","M.religiosa East"
"268",0.260869565217391,0.277046990529057,"trees","M.religiosa East"
"269",0.304347826086957,0.279007637033248,"trees","M.religiosa East"
"270",0.347826086956522,0.280977041135034,"trees","M.religiosa East"
"271",0.391304347826087,0.28295517958797,"trees","M.religiosa East"
"272",0.434782608695652,0.28494203243615,"trees","M.religiosa East"
"273",0.478260869565217,0.286937578676272,"trees","M.religiosa East"
"274",0.521739130434783,0.288941792476232,"trees","M.religiosa East"
"275",0.565217391304348,0.290954650810673,"trees","M.religiosa East"
"276",0.608695652173913,0.292976128841988,"trees","M.religiosa East"
"277",0.652173913043478,0.295006203532865,"trees","M.religiosa East"
"278",0.695652173913043,0.297044842177716,"trees","M.religiosa East"
"279",0.739130434782609,0.29909202003019,"trees","M.religiosa East"
"280",0.782608695652174,0.301147708108462,"trees","M.religiosa East"
"281",0.826086956521739,0.303211876747257,"trees","M.religiosa East"
"282",0.869565217391304,0.305284495122877,"trees","M.religiosa East"
"283",0.91304347826087,0.30736553455461,"trees","M.religiosa East"
"284",0.956521739130435,0.309454956647354,"trees","M.religiosa East"
"285",1,0.311552730459791,"trees","M.religiosa East"
"286",1.04347826086957,0.311552730459791,"trees","M.religiosa East"
