"","long","lat","continent"
"1322",18.459107,53.415294,"EUROPE"
"1323",18.115261,49.591502,"EUROPE"
"1324",41.52688,50.879439,"EUROPE"
"1325",-8.178798,42.012965,"EUROPE"
"1326",-6.238094,42.31741,"EUROPE"
"1327",-1.551609,40.433571,"EUROPE"
"1328",133.506503,45.238272,"ASIA"
"1329",16.585508,50.088627,"EUROPE"
"1330",53.501989,54.489375,"EUROPE"
"1331",7.5381,47.46823,"EUROPE"
"1332",-0.43621,43.29698,"EUROPE"
"1333",2.75403,42.549728,"EUROPE"
"1334",25.817723,51.350953,"EUROPE"
"1335",-8.219683,41.39904,"EUROPE"
"1336",2.13627,42.75141,"EUROPE"
"1337",-8.490482,37.710793,"EUROPE"
"1338",41.401016,52.763954,"EUROPE"
"1339",44.356472,52.628456,"EUROPE"
"1340",14.718133,51.950378,"EUROPE"
"1341",6.83701,44.02425,"EUROPE"
"1342",8.450998,44.771468,"EUROPE"
"1343",6.09617,49.8301,"EUROPE"
"1344",7.908733,44.467459,"EUROPE"
"1345",44.9756,54.0774,"EUROPE"
"1346",77.622314,54.061886,"ASIA"
"1347",37.54446,55.35614,"EUROPE"
"1348",1.140261,42.157263,"EUROPE"
"1349",3.1731,43.83851,"EUROPE"
"1350",-7.261252,40.965935,"EUROPE"
"1351",2.39297,48.09526,"EUROPE"
"1352",6.696488,36.40974,"AFRICA"
"1353",17.460287,48.289444,"EUROPE"
"1354",16.528538,47.651438,"EUROPE"
"1355",8.646481,45.053785,"EUROPE"
"1356",1.79508,42.74582,"EUROPE"
"1357",54.995811,51.128345,"ASIA"
"1358",14.084028,52.511482,"EUROPE"
"1359",8.828791,49.090225,"EUROPE"
"1360",24.048478,47.435013,"EUROPE"
"1361",6.958214,50.940834,"EUROPE"
"1362",24.052874,45.687004,"EUROPE"
"1363",1.44447,44.04697,"EUROPE"
"1364",39.956586,54.952237,"EUROPE"
"1365",1.50436,42.88341,"EUROPE"
"1366",32.856343,51.366515,"EUROPE"
"1367",39.673071,49.055038,"EUROPE"
"1368",20.359092,52.337166,"EUROPE"
"1369",2.444748,42.175873,"EUROPE"
"1370",23.559286,41.820195,"EUROPE"
"1371",43.143569,51.556246,"EUROPE"
"1372",2.94535,47.93733,"EUROPE"
"1373",4.33781,44.880854,"EUROPE"
"1374",15.619719,52.070256,"EUROPE"
"1375",44.732437,41.756851,"ASIA"
"1376",39.285422,55.465347,"EUROPE"
"1377",37.920052,51.341784,"EUROPE"
"1378",46.189463,41.813208,"ASIA"
"1379",36.92287,51.121289,"EUROPE"
"1380",22.174166,49.685517,"EUROPE"
"1381",16.355577,51.948802,"EUROPE"
"1382",47.899685,52.84318,"EUROPE"
"1383",12.462139,43.573576,"EUROPE"
"1384",45.8647,54.4378,"EUROPE"
"1385",19.069798,52.088127,"EUROPE"
"1386",42.643239,44.187795,"EUROPE"
"1387",40.790148,49.272759,"EUROPE"
"1388",33.261664,52.550911,"EUROPE"
"1389",-3.607947,37.119982,"EUROPE"
"1390",-0.002583,42.872822,"EUROPE"
"1391",14.52895,41.136115,"EUROPE"
"1392",-8.688749,41.800651,"EUROPE"
"1393",44.492483,41.608147,"ASIA"
"1394",84.101466,53.346884,"ASIA"
"1395",39.691081,47.221056,"EUROPE"
"1396",6.24997,46.510401,"EUROPE"
"1397",6.345848,46.442459,"EUROPE"
"1398",28.224754,53.595978,"EUROPE"
"1399",40.584407,50.59116,"EUROPE"
"1400",13.27258,42.010167,"EUROPE"
"1401",46.180493,51.615539,"EUROPE"
"1402",13.1356,52.5425,"EUROPE"
"1403",38.112244,53.829653,"EUROPE"
"1404",38.778092,54.491134,"EUROPE"
"1405",37.479765,55.780885,"EUROPE"
"1406",16.7248,49.347235,"EUROPE"
"1407",-7.822097,41.08187,"EUROPE"
"1408",18.084462,48.285036,"EUROPE"
"1409",22.01283,47.54142,"EUROPE"
"1410",-6.988392,40.660685,"EUROPE"
"1411",120.660992,37.171833,"ASIA"
"1412",40.1155,44.608368,"EUROPE"
"1413",43.386317,54.638311,"EUROPE"
"1414",10.523708,52.27547,"EUROPE"
"1415",73.56279,54.25085,"ASIA"
"1416",11.683926,51.740482,"EUROPE"
"1417",26.188885,45.191242,"EUROPE"
"1418",15.99448,46.451397,"EUROPE"
"1419",14.228273,48.127063,"EUROPE"
"1420",43.287565,54.937687,"EUROPE"
"1421",40.498001,56.159188,"EUROPE"
"1422",2.46733,44.1846,"EUROPE"
"1423",16.075355,46.94561,"EUROPE"
"1424",46.051782,49.299669,"EUROPE"
"1425",24.84358,41.490833,"EUROPE"
"1426",15.538028,48.114305,"EUROPE"
"1427",11.737672,44.228307,"EUROPE"
"1428",0.925827,48.709858,"EUROPE"
"1429",2.6957,49.12589,"EUROPE"
"1430",17.080088,52.105147,"EUROPE"
"1431",36.623085,55.450991,"EUROPE"
"1432",36.25515,55.63391,"EUROPE"
"1433",55.901974,54.362382,"EUROPE"
"1434",28.852062,47.020117,"EUROPE"
"1435",20.673631,51.388338,"EUROPE"
"1436",6.883611,45.079444,"EUROPE"
"1437",43.230459,37.253425,"ASIA"
"1438",20.395038,53.750009,"EUROPE"
"1439",18.205279,46.078312,"EUROPE"
"1440",10.497745,45.523863,"EUROPE"
"1441",7.05,51.15,"EUROPE"
"1442",52.284351,54.898145,"EUROPE"
"1443",7.721418,45.133476,"EUROPE"
"1444",15.594537,51.745435,"EUROPE"
"1445",6.591416,43.868684,"EUROPE"
"1446",25.03932,45.26388,"EUROPE"
"1447",22.957053,50.433075,"EUROPE"
"1448",13.596596,46.26006,"EUROPE"
"1449",61.286021,54.128508,"ASIA"
"1450",24.124328,51.074697,"EUROPE"
"1451",18.38812,48.86222,"EUROPE"
"1452",10.710327,45.629651,"EUROPE"
"1453",-4.502102,42.101627,"EUROPE"
"1454",4.212636,45.845173,"EUROPE"
"1455",43.6001,54.8943,"EUROPE"
"1456",41.928967,52.243693,"EUROPE"
"1457",9.505869,45.066586,"EUROPE"
"1458",48.999794,55.063543,"EUROPE"
"1459",16.79325,53.547224,"EUROPE"
"1460",21.640781,49.888143,"EUROPE"
"1461",46.791286,47.749004,"EUROPE"
"1462",1.15002,44.31449,"EUROPE"
"1463",59.229355,52.615698,"ASIA"
"1464",4.62563,45.58964,"EUROPE"
"1465",59.258121,52.649423,"ASIA"
"1466",46.121447,42.756611,"EUROPE"
"1467",1.540832,45.748394,"EUROPE"
"1468",10.937965,46.638132,"EUROPE"
"1469",19.59741,46.67993,"EUROPE"
"1470",-7.646611,41.583646,"EUROPE"
"1471",33.818761,45.926811,"EUROPE"
"1472",24.245796,49.005421,"EUROPE"
"1473",80.761689,52.854343,"ASIA"
"1474",9.700518,55.77723,"EUROPE"
"1475",26.71659,-22.381066,"AFRICA"
"1476",48.728524,56.033845,"EUROPE"
"1477",19.849881,53.256545,"EUROPE"
"1478",9.207351,45.735378,"EUROPE"
"1479",111.58831,22.766062,"ASIA"
"1480",11.045411,43.26173,"EUROPE"
"1481",-0.79757,44.66796,"EUROPE"
"1482",44.507203,54.79641,"EUROPE"
"1483",47.523983,53.725197,"EUROPE"
"1484",-3.114417,42.149175,"EUROPE"
"1485",34.967488,39.622244,"ASIA"
"1486",21.280678,48.191417,"EUROPE"
"1487",6.132625,51.770725,"EUROPE"
"1488",-3.774478,40.675735,"EUROPE"
"1489",2.74074,43.65514,"EUROPE"
"1490",23.441416,54.384137,"EUROPE"
"1491",-0.756089,42.192623,"EUROPE"
"1492",5.990595,45.514837,"EUROPE"
"1493",55.871769,54.799875,"EUROPE"
"1494",1.5504,41.7818,"EUROPE"
"1495",38.342401,52.575477,"EUROPE"
"1496",76.5305,43.3176,"ASIA"
"1497",17.61097,47.06669,"EUROPE"
"1498",-6.280086,43.118729,"EUROPE"
"1499",41.780875,53.83291,"EUROPE"
"1500",15.952413,49.415842,"EUROPE"
"1501",6.10428,49.5548,"EUROPE"
"1502",29.259444,53.179926,"EUROPE"
"1503",15.110273,46.519914,"EUROPE"
"1504",52.962563,54.484969,"EUROPE"
"1505",12.649065,43.055477,"EUROPE"
"1506",-5.847885,40.166694,"EUROPE"
"1507",16.633894,50.437648,"EUROPE"
"1508",18.83448,51.435559,"EUROPE"
"1509",54.020909,56.005002,"EUROPE"
"1510",-1.084106,42.787283,"EUROPE"
"1511",37.101235,51.137358,"EUROPE"
"1512",43.381344,41.842578,"ASIA"
"1513",12.5052,51.1391,"EUROPE"
"1514",20.121468,51.546835,"EUROPE"
"1515",11.026458,50.996758,"EUROPE"
"1516",20.537789,51.667765,"EUROPE"
"1517",69.905911,23.624343,"ASIA"
"1518",37.102514,54.171599,"EUROPE"
"1519",7.268896,48.869886,"EUROPE"
"1520",29.929941,50.103901,"EUROPE"
"1521",31.995355,47.575887,"EUROPE"
"1522",0.920434,42.537713,"EUROPE"
"1523",23.446897,55.027088,"EUROPE"
"1524",11.520016,44.748744,"EUROPE"
"1525",38.075857,55.945708,"EUROPE"
"1526",17.034098,43.696931,"EUROPE"
"1527",24.931362,54.629034,"EUROPE"
"1528",2.67927,43.44903,"EUROPE"
"1529",62.619233,54.447814,"ASIA"
"1530",51.543614,53.221701,"EUROPE"
"1531",17.368974,51.131871,"EUROPE"
"1532",31.011545,52.435182,"EUROPE"
"1533",23.92042,54.198983,"EUROPE"
"1534",9.179132,42.214802,"EUROPE"
"1535",21.682323,44.671771,"EUROPE"
"1536",20.68417,40.896528,"EUROPE"
"1537",8.097,50.382,"EUROPE"
"1538",20.4341,52.08352,"EUROPE"
"1539",15.517234,48.91687,"EUROPE"
"1540",55.021271,51.157823,"ASIA"
"1541",9.755573,49.994599,"EUROPE"
"1542",42.599671,53.491705,"EUROPE"
"1543",2.161039,41.631402,"EUROPE"
"1544",18.333429,50.520707,"EUROPE"
"1545",-7.75511,39.483334,"EUROPE"
"1546",27.193034,45.70478,"EUROPE"
"1547",-2.573873,41.939445,"EUROPE"
"1548",50.300367,53.185668,"EUROPE"
"1549",41.489835,56.726833,"EUROPE"
"1550",83.445899,53.377887,"ASIA"
"1551",51.388485,53.815259,"EUROPE"
"1552",135.058548,48.576241,"ASIA"
"1553",18.554633,53.031558,"EUROPE"
"1554",42.480659,49.141333,"EUROPE"
"1555",6.111678,45.557339,"EUROPE"
"1556",52.783657,54.210985,"EUROPE"
"1557",6.67332,44.39029,"EUROPE"
"1558",20.617597,49.782703,"EUROPE"
"1559",31.863908,49.661524,"EUROPE"
"1560",5.655964,45.566111,"EUROPE"
"1561",15.619722,46.253889,"EUROPE"
"1562",48.821602,55.794725,"EUROPE"
"1563",13.091414,41.856676,"EUROPE"
"1564",23.822267,53.668763,"EUROPE"
"1565",29.700977,50.954252,"EUROPE"
"1566",13.977394,50.504621,"EUROPE"
"1567",28.206312,54.012419,"EUROPE"
"1568",27.274041,46.096612,"EUROPE"
"1569",16.69268,46.54057,"EUROPE"
"1570",-7.770679,42.610998,"EUROPE"
"1571",3.55858,49.52099,"EUROPE"
"1572",13.4182,51.2207,"EUROPE"
"1573",7.58028,49.470261,"EUROPE"
"1574",14.6867,51.0799,"EUROPE"
"1575",11.8701,42.822089,"EUROPE"
"1576",1.02131,45.93808,"EUROPE"
"1577",0.74206,44.42484,"EUROPE"
"1578",19.519328,42.068103,"EUROPE"
"1579",6.42248,44.39838,"EUROPE"
"1580",12.001168,42.574961,"EUROPE"
"1581",2.98121,43.27303,"EUROPE"
"1582",0.790827,44.648197,"EUROPE"
"1583",17.22647,44.352168,"EUROPE"
"1584",3.84158,47.50293,"EUROPE"
"1585",3.811477,49.527954,"EUROPE"
"1586",24.144959,45.792051,"EUROPE"
"1587",20.808898,41.012814,"EUROPE"
"1588",-2.019962,40.849915,"EUROPE"
"1589",-2.303573,39.544172,"EUROPE"
"1590",0.33173,44.436176,"EUROPE"
"1591",8.340413,45.098278,"EUROPE"
"1592",2.65089,47.73335,"EUROPE"
"1593",4.270541,44.061905,"EUROPE"
"1594",2.21101,44.65567,"EUROPE"
"1595",1.020312,41.257807,"EUROPE"
"1596",11.646988,43.156677,"EUROPE"
"1597",0.62538,43.91948,"EUROPE"
"1598",9.688355,49.56575,"EUROPE"
"1599",7.05494,47.85743,"EUROPE"
"1600",2.67108,42.72752,"EUROPE"
"1601",18.35214,46.14334,"EUROPE"
"1602",14.611814,51.642273,"EUROPE"
"1603",7.730921,49.173334,"EUROPE"
"1604",6.246568,50.739632,"EUROPE"
"1605",-2.015433,41.042941,"EUROPE"
"1606",2.47912,49.20989,"EUROPE"
"1607",12.843159,43.503666,"EUROPE"
"1608",11.501878,51.751377,"EUROPE"
"1609",4.722197,46.518336,"EUROPE"
"1610",-3.678188,39.170476,"EUROPE"
"1611",13.487267,51.904198,"EUROPE"
"1612",7.403542,50.438351,"EUROPE"
"1613",-4.258651,40.819365,"EUROPE"
"1614",-4.018582,40.874645,"EUROPE"
"1615",9.017774,49.642036,"EUROPE"
"1616",23.21703,50.414574,"EUROPE"
"1617",4.81,46.59,"EUROPE"
"1618",21.565021,53.795024,"EUROPE"
"1619",-6.623565,38.62038,"EUROPE"
"1620",23.28269,40.572706,"EUROPE"
"1621",-0.722651,40.417678,"EUROPE"
"1622",-5.374031,36.750549,"EUROPE"
"1623",-0.837758,42.697185,"EUROPE"
"1624",-0.540216,46.181822,"EUROPE"
"1625",18.360098,42.71052,"EUROPE"
"1626",-2.285099,41.849903,"EUROPE"
"1627",-7.000075,41.126608,"EUROPE"
"1628",16.219896,47.022806,"EUROPE"
"1629",4.23177,44.53293,"EUROPE"
"1630",14.575,46.608333,"EUROPE"
"1631",1.40412,44.4788,"EUROPE"
"1632",23.385587,42.606146,"EUROPE"
"1633",1.25195,45.10385,"EUROPE"
"1634",13.084198,43.062835,"EUROPE"
"1635",-7.444583,40.40828,"EUROPE"
"1636",11.920932,43.464428,"EUROPE"
"1637",-2.362704,42.896839,"EUROPE"
"1638",12.167506,52.406937,"EUROPE"
"1639",17.637387,45.903248,"EUROPE"
"1640",15.93,44.77,"EUROPE"
"1641",2.18766,42.120841,"EUROPE"
"1642",0.59909,47.42872,"EUROPE"
"1643",12.563284,43.348848,"EUROPE"
"1644",15.873088,45.809879,"EUROPE"
"1645",5.9872,47.224332,"EUROPE"
"1646",12.923336,52.377808,"EUROPE"
"1647",4.34061,48.24094,"EUROPE"
"1648",2.964782,44.884552,"EUROPE"
"1649",6.05,51.15,"EUROPE"
"1650",7.36574,49.843397,"EUROPE"
"1651",17.073392,54.490217,"EUROPE"
"1652",13.791468,52.522408,"EUROPE"
"1653",12.141698,43.063174,"EUROPE"
"1654",19.810863,42.085245,"EUROPE"
"1655",24.060612,47.819757,"EUROPE"
"1656",11.789837,43.09856,"EUROPE"
"1657",-6.571687,42.939911,"EUROPE"
"1658",2.8073,43.96716,"EUROPE"
"1659",13.938799,46.460379,"EUROPE"
"1660",15.240226,45.866331,"EUROPE"
"1661",24.317425,41.166797,"EUROPE"
"1662",3.19257,45.64438,"EUROPE"
"1663",11.305576,51.363716,"EUROPE"
"1664",1.49528,45.61139,"EUROPE"
"1665",5.924634,44.854443,"EUROPE"
"1666",7.85974,46.20817,"EUROPE"
"1667",1.48565,49.02747,"EUROPE"
"1668",2.48215,44.64559,"EUROPE"
"1669",17.659219,47.54312,"EUROPE"
"1670",9.139321,49.920891,"EUROPE"
"1671",6.57061,44.75414,"EUROPE"
"1672",-4.136823,40.471795,"EUROPE"
"1673",-0.72008,42.801512,"EUROPE"
"1674",13.2281,51.3679,"EUROPE"
"1675",-4.583832,42.565981,"EUROPE"
"1676",11.281733,43.77007,"EUROPE"
"1677",22.250332,49.310494,"EUROPE"
"1678",44.929679,41.625471,"ASIA"
"1679",-1.887352,40.904141,"EUROPE"
"1680",23.88,35.33,"EUROPE"
"1681",2.07622,45.49123,"EUROPE"
"1682",5.96667,48.75,"EUROPE"
"1683",1.063015,45.521615,"EUROPE"
"1684",0.544543,42.305347,"EUROPE"
"1685",7.24583,48.36306,"EUROPE"
"1686",-1.594289,42.409031,"EUROPE"
"1687",14.490688,52.309032,"EUROPE"
"1688",-2.343258,39.469465,"EUROPE"
"1689",8.817751,47.764354,"EUROPE"
"1690",5.85,51.1,"EUROPE"
"1691",5.18,45.11,"EUROPE"
"1692",10.718014,45.396777,"EUROPE"
"1693",9.02797,42.44824,"EUROPE"
"1694",0.95651,43.08467,"EUROPE"
"1695",2.366821,42.312963,"EUROPE"
"1696",0.10912,45.49236,"EUROPE"
"1697",10.91066,51.938269,"EUROPE"
"1698",10.81,52.420547,"EUROPE"
"1699",-2.098217,40.712258,"EUROPE"
"1700",18.927662,43.344063,"EUROPE"
"1701",13.987363,42.20108,"EUROPE"
"1702",1.376656,44.746063,"EUROPE"
"1703",2.12148,44.103,"EUROPE"
"1704",1.87267,48.64234,"EUROPE"
"1705",5.2,51.95,"EUROPE"
"1706",6.1,51.45,"EUROPE"
"1707",10.731709,43.139295,"EUROPE"
"1708",3.20202,48.9085,"EUROPE"
"1709",14.765863,45.511372,"EUROPE"
"1710",25.201015,45.165577,"EUROPE"
"1711",4.75968,46.85512,"EUROPE"
"1712",7.449154,43.87791,"EUROPE"
"1713",9.357205,49.573639,"EUROPE"
"1714",-6.085553,37.369391,"EUROPE"
"1715",11.647227,43.254095,"EUROPE"
"1716",1.456783,41.406935,"EUROPE"
"1717",12.834875,43.244253,"EUROPE"
"1718",0.960012,41.911873,"EUROPE"
"1719",6.3,51.5,"EUROPE"
"1720",6.4,50.85,"EUROPE"
"1721",0.715141,44.803702,"EUROPE"
"1722",6.977845,51.448727,"EUROPE"
"1723",9.873788,53.623444,"EUROPE"
"1724",6.171786,48.648803,"EUROPE"
"1725",14.493737,52.01433,"EUROPE"
"1726",6.786792,49.814331,"EUROPE"
"1727",19.45418,47.94355,"EUROPE"
"1728",16.86773,46.85331,"EUROPE"
"1729",18.13268,46.37607,"EUROPE"
"1730",21.68299,47.8009,"EUROPE"
"1731",20.38024,47.89612,"EUROPE"
"1732",21.991189,53.88058,"EUROPE"
"1733",14.387,52.529,"EUROPE"
"1734",8,15,"AFRICA"
"1735",14.9494,51.1464,"EUROPE"
"1736",6.883307,50.175648,"EUROPE"
"1737",7,5,"AFRICA"
"1738",11.989722,52.11171,"EUROPE"
"1739",34.159,50.7471,"EUROPE"
"1740",7.34147,46.20891,"EUROPE"
"1741",10.1418,46.23061,"EUROPE"
"1742",8.05613,46.38719,"EUROPE"
"1743",6.697904,46.558324,"EUROPE"
"1744",7.79555,46.29835,"EUROPE"
"1745",6.75446,46.52173,"EUROPE"
"1746",7.20788,47.15324,"EUROPE"
"1747",6.443849,51.169091,"EUROPE"
"1748",11.762335,53.00293,"EUROPE"
"1749",12.742926,52.322083,"EUROPE"
"1750",11.324459,51.784218,"EUROPE"
"1751",6.599517,51.088982,"EUROPE"
"1752",8.466821,50.701439,"EUROPE"
"1753",12.22571,52.028461,"EUROPE"
"1754",9.793141,49.666698,"EUROPE"
"1755",10.927333,50.988331,"EUROPE"
"1756",7.310808,50.519421,"EUROPE"
"1757",14.544063,48.348148,"EUROPE"
"1758",9.454693,50.623608,"EUROPE"
"1759",14.456459,51.423729,"EUROPE"
"1760",8.856949,49.744488,"EUROPE"
"1761",10.434803,51.37093,"EUROPE"
"1762",11.55,48.119999,"EUROPE"
"1763",5.015005,44.601458,"EUROPE"
"1764",6.978664,51.03408,"EUROPE"
"1765",14.289043,53.423206,"EUROPE"
"1766",11.423507,53.606148,"EUROPE"
"1767",6.64578,50.949448,"EUROPE"
"1768",13.672,51.104,"EUROPE"
"1769",10.80244,51.501305,"EUROPE"
"1770",11.535551,52.444061,"EUROPE"
"1771",11.187063,46.688653,"EUROPE"
"1772",8.237678,48.267767,"EUROPE"
"1773",7.635323,50.820629,"EUROPE"
"1774",12.9805,50.9859,"EUROPE"
"1775",10.407829,47.729855,"EUROPE"
"1776",10.71,52.19,"EUROPE"
"1777",11.327064,50.981747,"EUROPE"
"1778",10.298552,53.211376,"EUROPE"
"1779",9.4582,48.811222,"EUROPE"
"1780",11.141023,49.21648,"EUROPE"
"1781",7.298162,49.218143,"EUROPE"
"1782",10.106767,51.147591,"EUROPE"
"1783",9.636,49.485001,"EUROPE"
"1784",15.006605,51.224621,"EUROPE"
"1785",7.027187,51.437984,"EUROPE"
"1786",12.215476,52.860145,"EUROPE"
"1787",12.577833,52.148033,"EUROPE"
"1788",7.625917,50.686714,"EUROPE"
"1789",9.398448,47.717007,"EUROPE"
"1790",13.260214,53.515961,"EUROPE"
"1791",10.580738,51.632561,"EUROPE"
"1792",13.646559,52.770214,"EUROPE"
"1793",12.994841,52.523211,"EUROPE"
"1794",6.704374,49.234634,"EUROPE"
"1795",7.016974,51.546822,"EUROPE"
"1796",7.984787,50.397816,"EUROPE"
"1797",13.395254,52.876728,"EUROPE"
"1798",9.268376,50.993862,"EUROPE"
"1799",11.399823,52.293091,"EUROPE"
"1800",11.445987,48.200329,"EUROPE"
"1801",10.9455,49.629862,"EUROPE"
"1802",12.401338,47.860813,"EUROPE"
"1803",9.908616,51.633511,"EUROPE"
"1804",9.053342,50.09634,"EUROPE"
"1805",9.617416,53.44006,"EUROPE"
"1806",9.604797,50.454224,"EUROPE"
"1807",12.054172,49.837605,"EUROPE"
"1808",11.442025,52.098007,"EUROPE"
"1809",8.93379,53.092697,"EUROPE"
"1810",23.198366,46.916517,"EUROPE"
"1811",11.796682,52.439232,"EUROPE"
"1812",14.462312,51.247608,"EUROPE"
"1813",8.58,50.523998,"EUROPE"
"1814",16.065405,47.310375,"EUROPE"
"1815",8.123207,47.982716,"EUROPE"
"1816",36.379091,49.706152,"EUROPE"
"1817",37.497857,38.560875,"ASIA"
"1818",3.297033,49.852903,"EUROPE"
"1819",24.066692,54.984231,"EUROPE"
"1820",19.202153,49.124765,"EUROPE"
"1821",14.034881,52.787121,"EUROPE"
"1822",39.130535,44.54897,"EUROPE"
"1823",20.212196,52.00277,"EUROPE"
"1824",2.89783,49.50616,"EUROPE"
"1825",18.909656,49.051512,"EUROPE"
"1826",104.146711,35.945945,"ASIA"
"1827",6.48334,44.64228,"EUROPE"
"1828",-0.27598,44.376503,"EUROPE"
"1829",1.47929,47.25534,"EUROPE"
"1830",33.745284,40.438001,"ASIA"
"1831",25.11092,55.526425,"EUROPE"
"1832",38.421628,55.610295,"EUROPE"
"1833",2.25569,48.82618,"EUROPE"
"1834",23.505895,50.003609,"EUROPE"
"1835",-4.554007,37.012941,"EUROPE"
"1836",47.791981,55.085881,"EUROPE"
"1837",23.507113,51.759505,"EUROPE"
"1838",21.482552,49.469293,"EUROPE"
"1839",38.99318,45.055017,"EUROPE"
"1840",26.818168,42.38579,"EUROPE"
"1841",45.40636,50.069997,"EUROPE"
"1842",-7.922559,38.700301,"EUROPE"
"1843",-0.53701,44.68016,"EUROPE"
"1844",-8.630937,42.734884,"EUROPE"
"1845",45.319351,41.574173,"ASIA"
"1846",13.043614,46.305917,"EUROPE"
"1847",26.523349,55.850419,"EUROPE"
"1848",19.40615,53.242345,"EUROPE"
"1849",39.387018,51.814061,"EUROPE"
"1850",14.189013,45.729852,"EUROPE"
"1851",-1.918538,48.055873,"EUROPE"
"1852",-8.515218,42.872534,"EUROPE"
"1853",32.360957,36.492874,"ASIA"
"1854",16.083656,45.707333,"EUROPE"
"1855",16.535544,49.511437,"EUROPE"
"1856",14.93465,48.893473,"EUROPE"
"1857",4.761791,46.020776,"EUROPE"
"1858",10.361516,44.978837,"EUROPE"
"1859",9.598009,45.524515,"EUROPE"
"1860",49.059312,54.982563,"EUROPE"
"1861",6.38048,48.1967,"EUROPE"
"1862",49.387878,54.235851,"EUROPE"
"1863",26.746147,53.891414,"EUROPE"
"1864",-8.471569,42.114873,"EUROPE"
"1865",8.751419,44.919391,"EUROPE"
"1866",-7.046928,43.153803,"EUROPE"
"1867",32.661163,49.628567,"EUROPE"
"1868",-5.298378,40.292302,"EUROPE"
"1869",16.662128,52.465006,"EUROPE"
"1870",15.786749,49.906818,"EUROPE"
"1871",17.098578,52.593271,"EUROPE"
"1872",45.265364,52.974181,"EUROPE"
"1873",18.459225,54.386139,"EUROPE"
"1874",73.368864,55.037222,"ASIA"
"1875",53.492075,54.600828,"EUROPE"
"1876",43.89912,48.687879,"EUROPE"
"1877",-8.095167,39.524795,"EUROPE"
"1878",7.692609,45.667015,"EUROPE"
"1879",38.60927,45.402503,"EUROPE"
"1880",7.926037,45.54257,"EUROPE"
"1881",17.656187,43.62303,"EUROPE"
"1882",18.805538,50.556923,"EUROPE"
"1883",6.28889,49.4882,"EUROPE"
"1884",-5.539466,42.912482,"EUROPE"
"1885",3.47533,46.10642,"EUROPE"
"1886",-7.894707,43.180346,"EUROPE"
"1887",2.23444,49.10755,"EUROPE"
"1888",3.691077,47.684082,"EUROPE"
"1889",17.898424,45.963218,"EUROPE"
"1890",46.378937,53.241418,"EUROPE"
"1891",14.356577,45.929038,"EUROPE"
"1892",-1.507951,39.540845,"EUROPE"
"1893",-8.362516,42.610827,"EUROPE"
"1894",3.64867,48.414,"EUROPE"
"1895",12.836349,41.729249,"EUROPE"
"1896",-7.380058,39.397071,"EUROPE"
"1897",38.780047,54.033477,"EUROPE"
"1898",11.381157,45.539959,"EUROPE"
"1899",61.427448,55.145973,"ASIA"
"1900",19.684795,48.315504,"EUROPE"
"1901",40.430947,54.399811,"EUROPE"
"1902",-5.384512,42.484972,"EUROPE"
"1903",17.282257,49.575012,"EUROPE"
"1904",8.86723,45.210878,"EUROPE"
"1905",22.767791,49.783862,"EUROPE"
"1906",75.779015,20.809174,"ASIA"
"1907",-0.06228,42.47347,"EUROPE"
"1908",37.299606,55.485142,"EUROPE"
"1909",-0.430005,46.316479,"EUROPE"
"1910",11.315809,45.84374,"EUROPE"
"1911",46.585445,54.987795,"EUROPE"
"1912",44.472473,44.039169,"EUROPE"
"1913",5.81369,49.21183,"EUROPE"
"1914",7.28559,48.088265,"EUROPE"
"1915",11.461653,44.833577,"EUROPE"
"1916",27.693827,53.849592,"EUROPE"
"1917",-1.08794,44.25493,"EUROPE"
"1918",0.896445,42.250497,"EUROPE"
"1919",10.849191,43.302856,"EUROPE"
"1920",11.845115,44.000157,"EUROPE"
"1921",38.248933,44.835098,"EUROPE"
"1922",1.63936,47.77829,"EUROPE"
"1923",20.05025,47.76066,"EUROPE"
"1924",19.50871,43.795529,"EUROPE"
"1925",1.434245,42.067978,"EUROPE"
"1926",11.270432,46.215763,"EUROPE"
"1927",-3.360482,40.439692,"EUROPE"
"1928",5.841076,43.996772,"EUROPE"
"1929",11.094171,44.689793,"EUROPE"
"1930",8.42875,45.777773,"EUROPE"
"1931",12.536533,45.983636,"EUROPE"
"1932",37.479297,48.560825,"EUROPE"
"1933",46.2368,54.6747,"EUROPE"
"1934",50.506045,53.678136,"EUROPE"
"1935",3.234701,39.72673,"EUROPE"
"1936",24.036697,47.506796,"EUROPE"
"1937",-0.47216,44.65431,"EUROPE"
"1938",3.07482,44.4837,"EUROPE"
"1939",8.305141,46.108463,"EUROPE"
"1940",12.302019,52.596588,"EUROPE"
"1941",27.700445,50.108672,"EUROPE"
"1942",22.501547,48.489388,"EUROPE"
"1943",-2.831984,37.101655,"EUROPE"
"1944",31.996056,53.728203,"EUROPE"
"1945",44.647903,41.748352,"ASIA"
"1946",16.134081,51.372356,"EUROPE"
"1947",132.290281,43.632402,"ASIA"
"1948",22.779196,48.130025,"EUROPE"
"1949",32.468805,50.340699,"EUROPE"
"1950",-3.334565,47.915111,"EUROPE"
"1951",56.126104,54.871462,"EUROPE"
"1952",28.574472,49.884873,"EUROPE"
"1953",63.266608,54.20386,"ASIA"
"1954",27.69388,50.891107,"EUROPE"
"1955",0.35279,45.58007,"EUROPE"
"1956",28.425272,44.500388,"EUROPE"
"1957",-5.318583,39.446712,"EUROPE"
